     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3962500 2724500  1  2 22  -1.6 1007  50  1.2 5  3.5  99    0    0 260 -283  1
3962500 2724500  1  2 23  -1.7 1006 114  1.4 6  3.4  99    0    0 248 -285  1
3962500 2724500  1  2 24  -2.0 1007  90  2.0 3  3.3  99    0    0 238 -287  1
3962500 2724500  1  3  1  -3.3 1007 120  1.5 1  3.0  95    0    0 214 -286  1
3962500 2724500  1  3  2  -4.5 1007 110  1.3 1  2.6  90    0    0 203 -279  1
3962500 2724500  1  3  3  -5.4 1008  70  1.3 2  2.4  92    0    0 201 -266  1
3962500 2724500  1  3  4  -6.1 1009 257  1.1 3  2.3  92    0    0 201 -254  1
3962500 2724500  1  3  5  -6.4 1009  90  1.2 3  2.1  88    0    0 198 -244  1
3962500 2724500  1  3  6  -6.1 1009 100  2.5 4  2.1  87    0    0 199 -237  1
3962500 2724500  1  3  7  -7.4 1009 353  1.0 2  2.1  90    0    0 195 -232  1
3962500 2724500  1  3  8  -6.7 1010 239  2.0 4  2.0  90    0    0 193 -228  1
3962500 2724500  1  3  9  -6.7 1010 160  2.3 5  2.0  87    0    5 196 -229  1
3962500 2724500  1  3 10  -5.5 1010 218  2.1 3  2.0  82   73   15 196 -244  1
3962500 2724500  1  3 11  -4.5 1010 218  2.5 1  2.0  76  150   30 194 -259  1
3962500 2724500  1  3 12  -4.5 1010 216  3.6 1  1.9  71  117   64 190 -262  1
3962500 2724500  1  3 13  -4.2 1009 202  3.8 0  1.8  66  134   64 188 -266  1
3962500 2724500  1  3 14  -3.4 1009 202  3.8 1  1.7  60   93   74 188 -268  1
3962500 2724500  1  3 15  -3.6 1008 198  2.4 1  1.6  55   85   45 190 -268  1
3962500 2724500  1  3 16  -4.6 1009 196  2.9 2  1.6  56   24   30 190 -267  1
3962500 2724500  1  3 17  -6.6 1009 213  1.6 2  1.6  63    0    1 190 -266  1
3962500 2724500  1  3 18  -7.4 1010 201  1.4 1  1.5  69    0    0 186 -264  1
3962500 2724500  1  3 19  -7.6 1010 202  1.5 2  1.6  73    0    0 185 -262  1
3962500 2724500  1  3 20  -8.7 1010 235  0.9 1  1.6  77    0    0 184 -262  1
3962500 2724500  1  3 21  -8.7 1010 120  1.7 1  1.6  80    0    0 182 -261  1
3962500 2724500  1  3 22  -9.6 1009 240  1.3 2  1.6  84    0    0 183 -261  1
3962500 2724500  1  3 23 -10.4 1009 250  1.2 1  1.6  88    0    0 181 -261  1
3962500 2724500  1  3 24  -9.4 1009  80  1.8 2  1.6  88    0    0 183 -262  1
3962500 2724500  1  4  1  -9.7 1009 110  1.7 2  1.6  84    0    0 185 -262  1
3962500 2724500  1  4  2 -10.8 1008 360  1.7 2  1.5  86    0    0 184 -262  1
3962500 2724500  1  4  3 -11.2 1008 330  2.3 1  1.5  90    0    0 181 -261  1
3962500 2724500  1  4  4 -11.4 1008 340  1.5 0  1.5  93    0    0 176 -260  1
3962500 2724500  1  4  5 -12.8 1008 200  1.3 1  1.4  93    0    0 175 -260  1
3962500 2724500  1  4  6 -12.6 1008 340  1.9 0  1.3  92    0    0 173 -259  1
3962500 2724500  1  4  7 -13.2 1008 220  1.4 0  1.3  93    0    0 171 -259  1
3962500 2724500  1  4  8 -13.0 1008 150  1.5 1  1.3  93    0    0 172 -259  1
3962500 2724500  1  4  9 -13.5 1008  10  1.2 1  1.3  92    1    7 175 -258  1
3962500 2724500  1  4 10 -11.2 1009 140  1.8 0  1.3  90   70   14 174 -258  1
3962500 2724500  1  4 11  -8.6 1009 180  2.9 0  1.4  79  147   30 176 -259  1
3962500 2724500  1  4 12  -7.8 1010 160  2.7 0  1.4  66  180   37 178 -261  1
3962500 2724500  1  4 13  -6.9 1009 160  2.3 0  1.3  61  173   35 177 -265  1
3962500 2724500  1  4 14  -5.3 1009 180  2.9 1  1.3  52  100   68 182 -267  1
3962500 2724500  1  4 15  -5.4 1009 170  2.8 1  1.2  47  100   35 188 -269  1
3962500 2724500  1  4 16  -6.1 1009 170  2.3 1  1.2  50   33   27 189 -269  1
