#1
double SGReady(49,2)
#C1 Time in seconds. Beginning of a year is 0s.
#C3 SG-Ready signal between 1 and 4
0	2
1800	2
3600	2
5400	2
7200	2
9000	2
10800	2
12600	2
14400	2
16200	2
18000	1
19800	1
21600	1
23400	1
25200	1
27000	1
28800	1
30600	1
32400	2
34200	2
36000	2
37800	2
39600	2
41400	2
43200	2
45000	2
46800	2
48600	2
50400	2
52200	2
54000	2
55800	2
57600	2
59400	2
61200	2
63000	2
64800	2
66600	2
68400	2
70200	2
72000	2
73800	2
75600	2
77400	2
79200	2
81000	2
82800	2
84600	2
86400	2
