#1
double ElectricityGains(35040, 2)
#time_in_s	electricity in W_
0.0	285.021041690524
900.0	125.8267184966795
1800.0	91.86294141797049
2700.0	296.1356371259125
3600.0	91.86294141797049
4500.0	1262.1417558427408
5400.0	302.2146005707963
6300.0	169.5616046938001
7200.0	235.899388514702
8100.0	916.2328846886298
9000.0	91.86294141797049
9900.0	828.900420655307
10800.0	752.9937072046826
11700.0	91.86294141797049
12600.0	735.993418647258
13500.0	577.1576035707577
14400.0	91.86294141797049
15300.0	465.9625042939159
16200.0	545.494588308907
17100.0	91.86294141797049
18000.0	91.86294141797049
18900.0	91.86294141797049
19800.0	697.8525051479907
20700.0	91.86294141797049
21600.0	91.86294141797049
22500.0	91.86294141797049
23400.0	91.86294141797049
24300.0	126.8083986879793
25200.0	1466.2205676315982
26100.0	739.0916063029972
27000.0	91.86294141797049
27900.0	1067.8725857438976
28800.0	97.9947657563811
29700.0	1565.7583077596644
30600.0	312.0725508720135
31500.0	91.86294141797049
32400.0	159.8369991841285
33300.0	369.51888886181064
34200.0	91.86294141797049
35100.0	457.7941206534985
36000.0	216.4930945017207
36900.0	527.4136568112272
37800.0	2161.413778416904
38700.0	91.86294141797049
39600.0	1361.5803252410087
40500.0	675.1372023210007
41400.0	1148.319873999777
42300.0	375.9180192855609
43200.0	91.86294141797049
44100.0	771.809161522364
45000.0	91.86294141797049
45900.0	91.86294141797049
46800.0	1561.4443910984917
47700.0	636.6012774636181
48600.0	1121.7476625530298
49500.0	759.0394983374538
50400.0	333.8542066535063
51300.0	1043.9769830557723
52200.0	103.52593122546561
53100.0	1325.0797929595194
54000.0	431.4194791330757
54900.0	656.6557650168004
55800.0	851.57177276248
56700.0	1052.370639513333
57600.0	918.1279017521872
58500.0	130.14448547852732
59400.0	1083.6966260160723
60300.0	609.1154708576316
61200.0	136.62263220744057
62100.0	91.86294141797049
63000.0	473.8708037187155
63900.0	787.4432882702025
64800.0	191.5935991713669
65700.0	794.1640410733186
66600.0	91.86294141797049
67500.0	91.86294141797049
68400.0	91.86294141797049
69300.0	1780.4704093802166
70200.0	920.83669710322
71100.0	190.5033344674472
72000.0	1079.5451544268858
72900.0	681.46737474081
73800.0	761.0766506299582
74700.0	1087.5987046500568
75600.0	92.41159605541479
76500.0	269.3025726727048
77400.0	748.1426328694288
78300.0	288.8980851005385
79200.0	91.86294141797049
80100.0	1354.5344771629407
81000.0	91.86294141797049
81900.0	91.86294141797049
82800.0	91.86294141797049
83700.0	1001.955358749293
84600.0	142.89420846548558
85500.0	276.57697569639
86400.0	91.86294141797049
87300.0	91.86294141797049
88200.0	698.5027999115764
89100.0	91.86294141797049
90000.0	91.86294141797049
90900.0	91.86294141797049
91800.0	657.8221111791834
92700.0	380.2673862761214
93600.0	1100.1713748972418
94500.0	91.86294141797049
95400.0	92.5268224118236
96300.0	974.8968801222389
97200.0	91.86294141797049
98100.0	373.3248909777775
99000.0	91.86294141797049
99900.0	243.1592313899907
100800.0	678.3407518558139
101700.0	241.464439016295
102600.0	794.7635583576738
103500.0	91.86294141797049
104400.0	91.86294141797049
105300.0	399.3636140350601
106200.0	678.1401379587171
107100.0	388.5148322503942
108000.0	651.8930539104412
108900.0	681.1669623024678
109800.0	91.86294141797049
110700.0	91.86294141797049
111600.0	295.20523224143705
112500.0	91.86294141797049
113400.0	116.700413952563
114300.0	1144.7048857480331
115200.0	686.1753213840298
116100.0	304.9505182425265
117000.0	91.86294141797049
117900.0	257.4339326954958
118800.0	959.9553220498246
119700.0	970.2947979059801
120600.0	91.86294141797049
121500.0	91.86294141797049
122400.0	565.066838743885
123300.0	499.4452376363615
124200.0	502.2988634355928
125100.0	1206.4429108487268
126000.0	91.86294141797049
126900.0	1198.9043118278662
127800.0	106.5084261198005
128700.0	746.4850360234744
129600.0	304.869988004797
130500.0	187.0272861961185
131400.0	496.05180800308665
132300.0	184.2284943124931
133200.0	91.86294141797049
134100.0	291.85063952169696
135000.0	417.5400301231423
135900.0	91.86294141797049
136800.0	781.4124630502191
137700.0	315.93961772284865
138600.0	191.851752555208
139500.0	91.86294141797049
140400.0	406.4988609294873
141300.0	91.86294141797049
142200.0	663.356534754435
143100.0	345.7491984572009
144000.0	91.86294141797049
144900.0	309.0341603785534
145800.0	91.86294141797049
146700.0	605.7626815634819
147600.0	91.86294141797049
148500.0	706.2674749565991
149400.0	414.7471816082009
150300.0	481.4427473560203
151200.0	91.86294141797049
152100.0	400.3484151094307
153000.0	480.817496447849
153900.0	654.730992479724
154800.0	91.86294141797049
155700.0	133.0143912778586
156600.0	1427.198467149839
157500.0	91.86294141797049
158400.0	298.9495950297436
159300.0	1042.4329375285092
160200.0	680.9261663613717
161100.0	1710.0864228152873
162000.0	91.86294141797049
162900.0	91.86294141797049
163800.0	91.86294141797049
164700.0	317.1626890635017
165600.0	91.86294141797049
166500.0	251.06729323044107
167400.0	773.0640105308527
168300.0	91.86294141797049
169200.0	1167.4543297859768
170100.0	91.86294141797049
171000.0	91.86294141797049
171900.0	166.3166738802104
172800.0	91.86294141797049
173700.0	91.86294141797049
174600.0	241.68144877656368
175500.0	299.7668069475641
176400.0	511.9130048864895
177300.0	91.86294141797049
178200.0	262.2057988442234
179100.0	196.31366836192979
180000.0	265.9003780401373
180900.0	399.5604169253114
181800.0	91.86294141797049
182700.0	91.86294141797049
183600.0	91.86294141797049
184500.0	628.6623675688387
185400.0	91.86294141797049
186300.0	91.86294141797049
187200.0	301.42188045272263
188100.0	91.86294141797049
189000.0	468.6102968771516
189900.0	137.2200918310299
190800.0	91.86294141797049
191700.0	492.548021696593
192600.0	452.1074583253523
193500.0	206.7627907790171
194400.0	176.69930636100108
195300.0	91.86294141797049
196200.0	1021.0193540555921
197100.0	91.86294141797049
198000.0	399.2930286036342
198900.0	91.86294141797049
199800.0	248.1321632730876
200700.0	91.86294141797049
201600.0	91.86294141797049
202500.0	561.8652636060302
203400.0	169.17320603333448
204300.0	91.86294141797049
205200.0	738.802247276856
206100.0	91.86294141797049
207000.0	561.1871899176022
207900.0	353.2662757210613
208800.0	615.5344192391286
209700.0	1339.2165166347056
210600.0	1077.828187518362
211500.0	91.86294141797049
212400.0	1399.8607626032142
213300.0	1230.488833056259
214200.0	569.793899893446
215100.0	135.71502936546008
216000.0	91.86294141797049
216900.0	504.02060340751154
217800.0	509.0600657474255
218700.0	387.1579401142612
219600.0	185.4238543654439
220500.0	91.86294141797049
221400.0	646.692530672569
222300.0	176.7952586291082
223200.0	186.0263130060209
224100.0	662.5104752183355
225000.0	91.86294141797049
225900.0	309.4658508207957
226800.0	91.86294141797049
227700.0	91.86294141797049
228600.0	389.0871759356837
229500.0	91.86294141797049
230400.0	91.86294141797049
231300.0	915.4912179055866
232200.0	91.86294141797049
233100.0	711.8154514461578
234000.0	232.0896349433071
234900.0	91.86294141797049
235800.0	1451.7712599052127
236700.0	611.9564709885292
237600.0	91.86294141797049
238500.0	160.8311030814105
239400.0	1602.8210171902153
240300.0	1221.3326848267448
241200.0	91.86294141797049
242100.0	551.248566584102
243000.0	91.86294141797049
243900.0	91.86294141797049
244800.0	1027.1667725660252
245700.0	630.6808006950633
246600.0	91.86294141797049
247500.0	579.4715889643123
248400.0	1170.1760136806995
249300.0	645.1364745934261
250200.0	91.86294141797049
251100.0	560.7818936674093
252000.0	91.86294141797049
252900.0	500.6480806725722
253800.0	91.86294141797049
254700.0	99.1557855078895
255600.0	313.4960542059968
256500.0	91.86294141797049
257400.0	91.86294141797049
258300.0	91.86294141797049
259200.0	434.4635097601926
260100.0	316.6536678046259
261000.0	91.86294141797049
261900.0	91.86294141797049
262800.0	649.3461968296753
263700.0	91.86294141797049
