#1
double ElectricityGains(35040, 2)
#time_in_s	electricity in W_
0.0	540.6507061260019
900.0	79.9335823533667
1800.0	79.9335823533667
2700.0	79.9335823533667
3600.0	814.6695549493215
4500.0	79.9335823533667
5400.0	79.9335823533667
6300.0	480.6673304632659
7200.0	274.0193924264591
8100.0	743.5810191938963
9000.0	79.9335823533667
9900.0	304.5596231988959
10800.0	79.9335823533667
11700.0	79.9335823533667
12600.0	845.5210775058436
13500.0	79.9335823533667
14400.0	1180.053308943802
15300.0	79.9335823533667
16200.0	1004.9171164015185
17100.0	79.9335823533667
18000.0	355.6949175958147
18900.0	425.8040763730901
19800.0	79.9335823533667
20700.0	302.591834842364
21600.0	79.9335823533667
22500.0	115.4205149582428
23400.0	410.3385616954086
24300.0	372.9801731650669
25200.0	79.9335823533667
26100.0	79.9335823533667
27000.0	525.8383581226276
27900.0	203.9800491420305
28800.0	79.9335823533667
29700.0	79.9335823533667
30600.0	79.9335823533667
31500.0	79.9335823533667
32400.0	776.0846987346852
33300.0	511.54307972755197
34200.0	1136.0686861855124
35100.0	699.8456523495884
36000.0	1062.0157297081691
36900.0	79.9335823533667
37800.0	395.77751818544397
38700.0	1269.0663570556897
39600.0	990.084158679891
40500.0	1068.8533831958694
41400.0	378.36574665832103
42300.0	79.9335823533667
43200.0	79.9335823533667
44100.0	79.9335823533667
45000.0	79.9335823533667
45900.0	338.6076245976617
46800.0	79.9335823533667
47700.0	431.05111442434827
48600.0	79.9335823533667
49500.0	88.71855757989431
50400.0	438.0286873882484
51300.0	518.9945586846216
52200.0	409.00021796629585
53100.0	79.9335823533667
54000.0	419.4497936094275
54900.0	1111.4960097580704
55800.0	1381.8374269927936
56700.0	79.9335823533667
57600.0	79.9335823533667
58500.0	79.9335823533667
59400.0	149.69557082139968
60300.0	992.4401471130129
61200.0	406.0695420767989
62100.0	79.9335823533667
63000.0	113.27158539861371
63900.0	1107.9697849921686
64800.0	79.9335823533667
65700.0	654.5956171366521
66600.0	79.9335823533667
67500.0	121.0671478369244
68400.0	232.5348102896907
69300.0	247.5303787033313
70200.0	537.1973052331757
71100.0	1123.7690062141787
72000.0	727.9782642095307
72900.0	441.24313699676895
73800.0	773.9712887061738
74700.0	138.7840271110633
75600.0	79.9335823533667
76500.0	79.9335823533667
77400.0	79.9335823533667
78300.0	148.6056530987944
79200.0	414.0605207845422
80100.0	79.9335823533667
81000.0	476.8185354009858
81900.0	603.0840250773166
82800.0	231.50803195125
83700.0	226.1504697397827
84600.0	79.9335823533667
85500.0	440.3323641148857
86400.0	79.9335823533667
87300.0	268.5734909886622
88200.0	79.9335823533667
89100.0	621.1711427575963
90000.0	79.9335823533667
90900.0	261.8200452003097
91800.0	79.9335823533667
92700.0	79.9335823533667
93600.0	79.9335823533667
94500.0	582.7123785064041
95400.0	631.048029409331
96300.0	650.2779762417563
97200.0	79.9335823533667
98100.0	79.9335823533667
99000.0	911.6917436606968
99900.0	743.3189082488117
100800.0	1171.199121702402
101700.0	799.52843602528
102600.0	79.9335823533667
103500.0	305.8587728510726
104400.0	533.4500179446455
105300.0	88.80591870191739
106200.0	79.9335823533667
107100.0	79.9335823533667
108000.0	79.9335823533667
108900.0	803.0049581568628
109800.0	815.2118250724359
110700.0	79.9335823533667
111600.0	909.7583483972808
112500.0	414.38090912196066
113400.0	172.0281319840587
114300.0	1185.4067736401769
115200.0	204.8136911013886
116100.0	851.3214427729295
117000.0	79.9335823533667
117900.0	217.77062971044919
118800.0	834.5665561727437
119700.0	224.7573347275125
120600.0	115.4657670974831
121500.0	705.6573247361205
122400.0	497.6811074980591
123300.0	79.9335823533667
124200.0	79.9335823533667
125100.0	389.0488661032192
126000.0	633.634190756586
126900.0	1202.8382596584154
127800.0	678.1369420643883
128700.0	462.9589156359187
129600.0	285.3478219102247
130500.0	784.5850348650131
131400.0	79.9335823533667
132300.0	79.9335823533667
133200.0	79.9335823533667
134100.0	1251.8966912737071
135000.0	244.885101733196
135900.0	980.2554382374444
136800.0	79.9335823533667
137700.0	684.8104352004939
138600.0	79.9335823533667
139500.0	150.8905769495773
140400.0	79.9335823533667
141300.0	79.9335823533667
142200.0	526.0654849321974
143100.0	161.7124231338414
144000.0	401.4261992067304
144900.0	765.4286624326862
145800.0	696.888344791738
146700.0	79.9335823533667
147600.0	578.0349025277567
148500.0	423.9861417778137
149400.0	167.6207784752937
150300.0	174.6859504582432
151200.0	255.95114547541198
152100.0	585.2325786660124
153000.0	79.9335823533667
153900.0	769.8730355882947
154800.0	1139.3591224619402
155700.0	1222.4828417338197
156600.0	300.00181538987295
157500.0	336.3794540322112
158400.0	740.9190270945213
159300.0	398.7990876219422
160200.0	398.433926298924
161100.0	408.8731608850319
162000.0	275.5140885392887
162900.0	1049.113279358677
163800.0	79.9335823533667
164700.0	79.9335823533667
165600.0	480.44279104982803
166500.0	79.9335823533667
167400.0	79.9335823533667
168300.0	578.2689390706903
169200.0	589.4768825176885
170100.0	336.1322928422589
171000.0	433.8732803030514
171900.0	79.9335823533667
172800.0	355.1396242759788
173700.0	79.9335823533667
174600.0	211.30111814752732
175500.0	79.9335823533667
176400.0	79.9335823533667
177300.0	79.9335823533667
178200.0	79.9335823533667
179100.0	652.8694679638206
180000.0	79.9335823533667
180900.0	797.0417589367904
181800.0	79.9335823533667
182700.0	79.9335823533667
183600.0	336.9124320556272
184500.0	79.9335823533667
185400.0	982.1718001890865
186300.0	79.9335823533667
187200.0	79.9335823533667
188100.0	79.9335823533667
189000.0	79.9335823533667
189900.0	451.4951779231245
190800.0	564.5902734923812
191700.0	313.497630966059
192600.0	79.9335823533667
193500.0	79.9335823533667
194400.0	79.9335823533667
195300.0	79.9335823533667
196200.0	110.0183977981182
197100.0	79.9335823533667
198000.0	174.6815395794098
198900.0	344.25751572224436
199800.0	100.0990293936801
200700.0	79.9335823533667
201600.0	775.1887183882642
202500.0	129.90253648474308
203400.0	79.9335823533667
204300.0	858.0386100669039
205200.0	168.8815088822577
206100.0	1021.3207241245552
207000.0	599.3899509008173
207900.0	86.6667475795536
208800.0	656.1481858246669
209700.0	347.09269014352077
210600.0	957.4711503295173
211500.0	1654.1540588454043
212400.0	79.9335823533667
213300.0	352.4802197740293
214200.0	239.70318333431177
215100.0	79.9335823533667
216000.0	856.3803404833668
216900.0	79.9335823533667
217800.0	1041.6122492728862
218700.0	79.9335823533667
219600.0	549.71790062026
220500.0	676.2244668745651
221400.0	151.0689201306141
222300.0	79.9335823533667
223200.0	909.6357648856521
224100.0	221.0581568810569
225000.0	587.283633807381
225900.0	79.9335823533667
226800.0	929.0349812889381
227700.0	238.0679965021329
228600.0	79.9335823533667
229500.0	307.1108981998345
230400.0	1363.1167233300548
231300.0	301.9077207994539
232200.0	487.34821694192135
233100.0	1045.9455913772358
234000.0	79.9335823533667
234900.0	567.922226407383
235800.0	79.9335823533667
236700.0	79.9335823533667
237600.0	122.0105939614001
238500.0	884.988761255592
239400.0	182.3033895187187
240300.0	1556.4217272051364
241200.0	724.394142209208
242100.0	376.3901255132795
243000.0	324.7661711209459
243900.0	487.7816192957029
244800.0	1521.8429119488633
245700.0	1159.8263613657737
246600.0	274.1073852499229
247500.0	693.3790324100935
248400.0	146.1922254063251
249300.0	79.9335823533667
250200.0	755.7090308782404
251100.0	79.9335823533667
252000.0	79.9335823533667
