#1
double ElectricityGains(35040, 2)
#time_in_s	electricity in W_
0.0	1025.8229287167715
900.0	1232.7765068716867
1800.0	150.5892322857813
2700.0	150.5892322857813
3600.0	150.5892322857813
4500.0	1027.5287865656696
5400.0	150.5892322857813
6300.0	467.69814831444853
7200.0	1709.1002339333174
8100.0	456.0459341796561
9000.0	150.5892322857813
9900.0	150.5892322857813
10800.0	659.3917254614697
11700.0	646.3224268753561
12600.0	244.2459541709248
13500.0	1543.2741108165976
14400.0	150.5892322857813
15300.0	263.3495058335794
16200.0	150.5892322857813
17100.0	1118.3013357428747
18000.0	150.5892322857813
18900.0	322.8012253620869
19800.0	808.1597100308232
20700.0	150.5892322857813
21600.0	150.5892322857813
22500.0	450.6142847058386
23400.0	150.5892322857813
24300.0	1517.3468809332583
25200.0	150.5892322857813
26100.0	395.3894830544723
27000.0	853.4733001263812
27900.0	150.5892322857813
28800.0	150.5892322857813
29700.0	172.9921581618221
30600.0	1361.6568137162762
31500.0	893.9610272502229
32400.0	1192.278382199787
33300.0	1139.8194985993148
34200.0	150.5892322857813
35100.0	538.9448474237065
36000.0	150.5892322857813
36900.0	1626.5687168805377
37800.0	1101.904635966159
38700.0	1665.9555824096976
39600.0	150.5892322857813
40500.0	470.04903068685013
41400.0	1856.7378120735173
42300.0	761.0188679915059
43200.0	592.6990289085036
44100.0	571.3580127440517
45000.0	783.2847038182041
45900.0	150.5892322857813
46800.0	1673.8558943288917
47700.0	150.5892322857813
48600.0	150.5892322857813
49500.0	150.5892322857813
50400.0	1176.657294907529
51300.0	150.5892322857813
52200.0	150.5892322857813
53100.0	277.1733866924825
54000.0	150.5892322857813
54900.0	289.55794378725017
55800.0	1006.2113633936782
56700.0	754.9099438259376
57600.0	1304.5837734800357
58500.0	1070.8626380672658
59400.0	1074.3047754938502
60300.0	1746.7047721884717
61200.0	1029.4634371832217
62100.0	817.5545175755736
63000.0	150.5892322857813
63900.0	190.81843233087488
64800.0	942.7160188444952
65700.0	514.7548903596836
66600.0	1578.9081364167575
67500.0	1639.0908476601899
68400.0	150.5892322857813
69300.0	430.6754266511445
70200.0	1077.2359878866216
71100.0	1154.5548698006248
72000.0	1108.376932873148
72900.0	659.5857579526001
73800.0	150.5892322857813
74700.0	1012.0928874627493
75600.0	150.5892322857813
76500.0	413.8208460589009
77400.0	479.60843938191164
78300.0	1468.934732974465
79200.0	150.5892322857813
80100.0	150.5892322857813
81000.0	1048.6615338636082
81900.0	150.5892322857813
82800.0	150.5892322857813
83700.0	150.5892322857813
84600.0	1006.3420807924366
85500.0	150.5892322857813
86400.0	150.5892322857813
87300.0	577.858802457388
88200.0	150.5892322857813
89100.0	912.8090542294028
90000.0	150.5892322857813
90900.0	914.5899893993617
91800.0	150.5892322857813
92700.0	772.2289932561666
93600.0	660.8575249317032
94500.0	1587.516901368424
95400.0	1327.067830334352
96300.0	777.4002295925495
97200.0	150.5892322857813
98100.0	392.563491282169
99000.0	282.9446925375272
99900.0	1064.688171335153
100800.0	150.5892322857813
101700.0	868.3592866825325
102600.0	150.5892322857813
103500.0	150.5892322857813
104400.0	1049.2647271027
105300.0	150.5892322857813
106200.0	1068.0084188758956
107100.0	250.0491173242917
108000.0	150.5892322857813
108900.0	150.5892322857813
109800.0	150.5892322857813
110700.0	150.5892322857813
111600.0	150.5892322857813
112500.0	150.5892322857813
113400.0	695.2956394740033
114300.0	150.5892322857813
115200.0	150.5892322857813
116100.0	150.5892322857813
117000.0	150.5892322857813
117900.0	517.0344673823558
118800.0	1483.2870349442176
119700.0	150.5892322857813
120600.0	816.7337485614303
121500.0	991.7950556546363
122400.0	820.0647540050629
123300.0	1842.420986516408
124200.0	150.5892322857813
125100.0	328.8012476342151
126000.0	542.0530025516778
126900.0	1178.6705508242533
127800.0	1171.1324435945312
128700.0	697.8072047502177
129600.0	1465.6773069684098
130500.0	2441.046092041261
131400.0	652.9079830809181
132300.0	553.9325770792816
133200.0	1420.6826669314482
134100.0	1491.6474921753588
135000.0	838.898341957546
135900.0	874.6558729301211
136800.0	150.5892322857813
137700.0	1027.643574228656
138600.0	150.5892322857813
139500.0	1385.1330805525902
140400.0	376.7113583538658
141300.0	694.542287054927
142200.0	970.689762930558
143100.0	150.5892322857813
144000.0	150.5892322857813
144900.0	1689.0037327604653
145800.0	150.5892322857813
146700.0	1012.774709666207
147600.0	150.5892322857813
148500.0	150.5892322857813
149400.0	150.5892322857813
150300.0	150.5892322857813
151200.0	424.1586895002697
152100.0	1505.6624457100365
153000.0	150.5892322857813
153900.0	543.0684471254325
154800.0	150.5892322857813
155700.0	255.9833068318196
156600.0	1932.4450460192184
157500.0	765.5061210927278
158400.0	1221.037795476974
159300.0	150.5892322857813
160200.0	859.7577334135982
161100.0	150.5892322857813
162000.0	150.5892322857813
162900.0	483.6952516132318
163800.0	150.5892322857813
164700.0	776.8070208381267
165600.0	811.6878891277962
166500.0	381.5294672910231
167400.0	150.5892322857813
168300.0	150.5892322857813
169200.0	1212.0244623873918
170100.0	946.07701448085
171000.0	150.5892322857813
171900.0	150.5892322857813
172800.0	853.3828935345122
173700.0	150.5892322857813
174600.0	741.6603468761429
175500.0	303.045803856136
176400.0	150.5892322857813
177300.0	744.5927309672674
178200.0	1000.0914206804576
179100.0	150.5892322857813
180000.0	150.5892322857813
180900.0	556.4462038184257
181800.0	150.5892322857813
182700.0	150.5892322857813
183600.0	150.5892322857813
184500.0	628.0401066823326
185400.0	781.2018702959253
186300.0	150.5892322857813
187200.0	150.5892322857813
188100.0	1060.2570543294262
189000.0	228.6133418096201
189900.0	150.5892322857813
190800.0	715.6977634251895
191700.0	150.5892322857813
192600.0	1456.2021006173618
193500.0	687.604357589448
194400.0	150.5892322857813
195300.0	150.5892322857813
196200.0	786.8527722400395
197100.0	986.7244131127424
198000.0	150.5892322857813
198900.0	829.4626038362362
199800.0	150.5892322857813
200700.0	1695.7984801366122
201600.0	703.6663750967449
202500.0	1308.6587283256783
203400.0	943.9372044146036
204300.0	150.5892322857813
205200.0	203.1262960102671
206100.0	579.8317123708634
207000.0	497.8828576162024
207900.0	1676.2816014950881
208800.0	1635.9729999737601
209700.0	150.5892322857813
210600.0	1132.3891253697832
211500.0	586.8528178546478
212400.0	574.6437249100117
213300.0	252.7357681339044
214200.0	647.1286124993627
215100.0	1162.1261305760456
216000.0	150.5892322857813
216900.0	150.5892322857813
217800.0	150.5892322857813
218700.0	897.7444413011282
219600.0	993.0246115701879
220500.0	1298.4078366405402
221400.0	150.5892322857813
222300.0	150.5892322857813
223200.0	358.23948926699677
224100.0	150.5892322857813
225000.0	828.6939686575746
225900.0	240.1504374371616
226800.0	150.5892322857813
227700.0	1065.7520338096826
228600.0	150.5892322857813
229500.0	918.8199709619232
230400.0	274.0370268944305
231300.0	1341.5799340817027
232200.0	649.5188338967575
233100.0	150.5892322857813
234000.0	491.5477772081035
234900.0	634.1681791501984
235800.0	385.15888639979926
236700.0	150.5892322857813
237600.0	879.5443519483352
238500.0	1210.8032894009627
239400.0	150.5892322857813
240300.0	398.3944080894596
241200.0	384.06331551389775
242100.0	1584.1754164716283
243000.0	953.3923760732076
243900.0	150.5892322857813
244800.0	798.9651212681604
245700.0	357.07253493636745
246600.0	665.3783992177148
247500.0	150.5892322857813
248400.0	150.5892322857813
249300.0	747.1198406271874
250200.0	673.1565491828809
251100.0	685.753731236162
252000.0	214.5123154413789
252900.0	373.7045488369047
253800.0	150.5892322857813
254700.0	352.3219101497504
255600.0	1158.1264159730272
256500.0	522.2069616486715
257400.0	894.3109020876149
258300.0	150.5892322857813
