Koordinatensystem : Lambert konform konisch
Rechtswert        : 4247500 Meter
Hochwert          : 2438500 Meter
Hoehenlage        : 346 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4247500 2438500  1  3 22  -2.7  987  20  1.4 7  2.0  64    0    0 248 -303  2
4247500 2438500  1  3 23  -3.2  987  20  0.9 7  2.1  68    0    0 243 -301  2
4247500 2438500  1  3 24  -3.4  987  20  0.8 8  2.3  75    0    0 246 -300  2
4247500 2438500  1  4  1  -4.3  988  40  2.6 8  2.1  70    0    0 246 -300  2
4247500 2438500  1  4  2  -4.4  988  40  2.2 7  2.0  70    0    0 241 -297  2
4247500 2438500  1  4  3  -4.7  989  40  1.7 5  2.1  76    0    0 229 -293  2
4247500 2438500  1  4  4  -5.7  989 360  0.3 5  2.0  78    0    0 220 -289  2
4247500 2438500  1  4  5  -5.7  989  40  2.3 4  2.0  79    0    0 215 -286  2
4247500 2438500  1  4  6  -5.8  989  40  1.0 3  2.0  80    0    0 208 -283  2
4247500 2438500  1  4  7  -6.2  989 360  0.0 2  2.0  80    0    0 201 -282  2
4247500 2438500  1  4  8  -7.3  988 280  0.2 4  2.0  85    0    0 203 -282  2
4247500 2438500  1  4  9  -8.0  989 240  0.5 4  2.0  92   28    6 206 -282  2
4247500 2438500  1  4 10  -6.5  989 360  0.0 3  2.0  91  101   20 203 -284  2
4247500 2438500  1  4 11  -4.9  990 250  0.6 3  2.1  84  165   33 203 -289  2
4247500 2438500  1  4 12  -3.7  990   0  0.4 3  2.1  75   86  107 206 -294  2
4247500 2438500  1  4 13  -1.9  989 190  2.6 3  2.0  63   97  110 208 -298  2
4247500 2438500  1  4 14  -2.0  989 300  1.3 2  1.8  53   80  104 207 -300  2
4247500 2438500  1  4 15  -1.9  988 340  1.3 3  1.7  50   13   83 208 -299  2
4247500 2438500  1  4 16  -3.2  988  10  1.0 2  1.7  52    0   23 207 -297  2
4247500 2438500  1  4 17  -4.4  989   0  0.4 3  1.7  59    0    2 205 -292  2
4247500 2438500  1  4 18  -5.7  989  60  1.1 2  1.8  68    0    0 201 -286  2
4247500 2438500  1  4 19  -6.5  989   0  0.7 2  1.8  74    0    0 195 -281  2
4247500 2438500  1  4 20  -7.3  989  60  1.2 3  1.8  78    0    0 195 -278  2
4247500 2438500  1  4 21  -7.6  989  40  1.4 2  1.8  80    0    0 193 -277  2
4247500 2438500  1  4 22  -7.7  989  70  1.3 2  1.7  79    0    0 189 -275  2
4247500 2438500  1  4 23  -7.9  989  60  1.0 2  1.7  78    0    0 188 -274  2
4247500 2438500  1  4 24  -8.1  989  60  1.7 0  1.6  76    0    0 183 -273  2
4247500 2438500  1  5  1  -8.2  990  70  2.3 1  1.6  78    0    0 180 -272  2
4247500 2438500  1  5  2  -8.2  990  70  2.7 1  1.7  80    0    0 183 -271  2
4247500 2438500  1  5  3  -8.1  990  80  2.3 1  1.6  78    0    0 182 -269  2
4247500 2438500  1  5  4  -8.4  990  90  1.9 1  1.6  75    0    0 181 -267  2
4247500 2438500  1  5  5  -8.9  989  70  1.3 0  1.5  76    0    0 178 -262  2
4247500 2438500  1  5  6  -9.3  989  90  1.4 0  1.5  78    0    0 175 -258  2
4247500 2438500  1  5  7  -8.2  989  90  2.1 0  1.6  78    0    0 176 -258  2
4247500 2438500  1  5  8  -9.6  988  30  1.1 4  1.5  78    0    0 182 -262  2
4247500 2438500  1  5  9 -10.1  989   0  0.6 5  1.4  79   34    7 188 -265  2
4247500 2438500  1  5 10  -8.7  988   0  0.3 5  1.5  79  102   21 190 -267  2
4247500 2438500  1  5 11  -6.1  988   0  0.2 4  1.7  76  123   49 193 -273  2
4247500 2438500  1  5 12  -3.6  988 180  0.7 3  1.8  68  197   40 197 -280  2
4247500 2438500  1  5 13  -2.2  987  90  1.1 2  1.9  60  215   44 198 -286  2
4247500 2438500  1  5 14  -1.6  986 120  2.7 2  1.9  56   75   99 198 -290  2
4247500 2438500  1  5 15  -2.2  985  90  2.8 3  1.9  58   15   81 201 -291  2
4247500 2438500  1  5 16  -2.8  984  80  1.8 4  1.9  60   51   30 207 -288  2
4247500 2438500  1  5 17  -3.6  984  90  3.0 3  1.9  63    0    4 206 -283  2
4247500 2438500  1  5 18  -4.4  984  90  4.2 2  1.9  67    0    0 199 -278  2
4247500 2438500  1  5 19  -4.9  984  80  1.5 1  1.9  70    0    0 192 -275  2
4247500 2438500  1  5 20  -5.9  984  60  0.5 1  2.0  75    0    0 187 -273  2
4247500 2438500  1  5 21  -7.3  984 260  0.6 0  1.9  82    0    0 182 -271  2
4247500 2438500  1  5 22  -7.7  984 270  0.8 1  2.0  88    0    0 180 -270  2
4247500 2438500  1  5 23  -8.2  983  51  0.4 1  1.9  91    0    0 182 -269  2
4247500 2438500  1  5 24  -8.9  983 325  1.5 1  1.9  91    0    0 181 -269  2
4247500 2438500  1  6  1  -9.3  982  14  0.8 0  1.8  92    0    0 176 -268  2
4247500 2438500  1  6  2  -9.4  982 220  0.9 4  1.8  93    0    0 185 -267  2
4247500 2438500  1  6  3  -8.7  982  50  0.9 8  1.8  94    0    0 212 -265  2
4247500 2438500  1  6  4  -8.6  981  50  0.9 8  1.9  93    0    0 226 -265  2
4247500 2438500  1  6  5  -8.5  981  60  1.0 8  1.9  95    0    0 225 -265  2
4247500 2438500  1  6  6  -8.5  980  70  1.3 8  1.9  94    0    0 227 -266  2
4247500 2438500  1  6  7  -8.8  979  60  1.4 7  1.9  94    0    0 226 -265  2
4247500 2438500  1  6  8  -8.0  980  40  0.8 7  1.9  94    0    0 226 -265  2
4247500 2438500  1  6  9  -8.0  980  40  1.5 7  2.0  92   14    8 227 -265  2
4247500 2438500  1  6 10  -7.5  979  40  0.9 7  2.0  92   22   49 228 -267  2
4247500 2438500  1  6 11  -7.1  979 100  0.7 6  2.1  91  145   29 228 -272  2
4247500 2438500  1  6 12  -6.9  979  90  0.9 7  2.1  91  116   77 229 -280  2
4247500 2438500  1  6 13  -5.7  978  90  0.7 5  2.2  90  158   61 228 -286  2
4247500 2438500  1  6 14  -4.9  978 240  0.8 1  2.2  82  204   41 204 -290  2
4247500 2438500  1  6 15  -4.7  977 183  1.2 2  2.1  77  135   27 191 -291  2
4247500 2438500  1  6 16  -5.3  978 200  0.9 2  2.2  79   26   37 195 -291  2
4247500 2438500  1  6 17  -6.0  978 220  0.4 4  2.1  82    0    2 202 -288  2
4247500 2438500  1  6 18  -6.4  979 210  0.4 6  2.1  85    0    0 219 -285  2
4247500 2438500  1  6 19  -6.4  980 330  0.4 8  2.1  88    0    0 236 -281  2
4247500 2438500  1  6 20  -6.3  981 350  0.5 8  2.2  89    0    0 244 -277  2
4247500 2438500  1  6 21  -6.6  981 350  0.5 8  2.2  90    0    0 243 -273  2
4247500 2438500  1  6 22  -6.4  982 340  0.5 7  2.2  90    0    0 239 -273  2
4247500 2438500  1  6 23  -6.8  983 360  0.9 7  2.2  91    0    0 234 -274  2
4247500 2438500  1  6 24  -6.9  983 350  0.5 8  2.2  93    0    0 237 -274  2
4247500 2438500  1  7  1  -6.7  983 280  1.0 8  2.2  92    0    0 240 -273  2
4247500 2438500  1  7  2  -6.9  984 270  1.3 8  2.2  92    0    0 240 -273  2
4247500 2438500  1  7  3  -7.3  984 260  1.7 8  2.1  90    0    0 239 -273  2
4247500 2438500  1  7  4  -7.5  984 260  0.9 8  2.0  88    0    0 238 -272  2
